area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,8056.0000000000,10013608
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,7025.0000000000,8732074.99999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,838.0000000000,1146384
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3083.0000000000,1698733
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,186.0000000000,102486
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,689.0000000000,16870854
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,415.0000000000,10161690
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Reported,520.0000000000,70720
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Unreported,130.0000000000,17680
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,248.0000000000,280984
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,302.0000000000,342166
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,895.0000000000,1955575
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,1579.0000000000,9071355.00000001
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,54.0000000000,1191780
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,54.0000000000,1191780
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Tresus","Gaper clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,321.0000000000,438165
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,104.0000000000,903240
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,58.0000000000,503730
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,74.0000000000,82066
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,3977.0000000000,4410493
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,3981.0000000000,4414929
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,79.0000000000,87611
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,499.0000000000,553391
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,282.0000000000,638166
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,15091.0000000000,34150933
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,15106.0000000000,34184878
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,368.0000000000,832784
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1873.0000000000,4238599
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,564.0000000000,2497392
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,30142.9999999999,133473204
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,30009.0000000000,132879852
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,2146.0000000000,9502488
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,3741.0000000000,16565148
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,133.0000000000,1202586
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,7092.0000000000,64125863.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,7083.0000000000,64044486
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,667.0000000000,6031014
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,3220.0000000000,29115240
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,174.0000000000,793092
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,9297.0000000000,42375726
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,9223.0000000000,42038434
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,541.0000000000,2465878
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2904.0000000000,13236432
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,4.0000000000,1972
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,4.0000000000,1972
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,14.0000000000,6020.00000000001
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Reported,14.0000000000,6020
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Canada",Industrial,Landings,Reported,4689.0000000000,6334839
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","Canada",Industrial,Landings,Reported,911.0000000000,465521
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","Canada",Industrial,Landings,Unreported,518.0000000000,264698
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,4040.0000000000,5199480
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Artisanal,Landings,Reported,4040.0000000000,5199480
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,485.0000000000,624195
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,3912.0000000000,5801496
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Discards,Unreported,470.0000000000,2026170
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3168.0000000000,13657248
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,1690.0000000000,7285590
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Recreational,Landings,Unreported,147.0000000000,633717
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,530.0000000000,296800
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Reported,28598.0000000000,33802836
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1982,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,1840.0000000000,2870400
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Metacarcinus magister","Dungeness crab","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,895.0000000000,4202920
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Reported,2775.0000000000,3787875
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1982,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,3135.0000000000,4279275
"Canada (Pacific)",eez,Inferred foreign catch,,1982,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,17744.2205953442,3637565.22204556
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Reported,46471.0000000000,32018519
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,37115.0000000000,25572235
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Recreational,Landings,Unreported,16.0000000000,11024
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,8056.0000000000,13606584
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,7234.0000000000,12218226
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","Canada",Industrial,Landings,Reported,1165.0000000000,2998710
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,1741.0000000000,2472219.99999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,2797.0000000000,1557929
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,66.0000000000,36762
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,742.0000000000,19014492
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,411.0000000000,10532286
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Reported,346.0000000000,75082
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Unreported,345.0000000000,74865
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","Canada",Industrial,Landings,Unreported,103.0000000000,277688
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,339.0000000000,413919
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,334.0000000000,407814
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,960.0000000000,2072640
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,2453.0000000000,9147237
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,56.0000000000,1412376
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,56.0000000000,1412376
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Tresus","Gaper clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,21.0000000000,28581
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,57.0000000000,465804
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,82.0000000000,670104
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,740.0000000000,937580
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,39538.0000000000,50094646
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,38774.0000000000,49126658
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,376.0000000000,476392
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,5064.0000000000,6416087.99999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,92.0000000000,158700
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,4899.0000000000,8450775
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,4879.0000000000,8416275
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,311.0000000000,536475
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,608.0000000000,1048800
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,268.0000000000,940679.999999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,14326.0000000000,50284259.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,14217.0000000000,49901669.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,1670.0000000000,5861700
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1778.0000000000,6240780
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,101.0000000000,640037
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,5378.0000000000,34080386
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,4741.0000000000,30043717
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,508.0000000000,3219196
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,3989.0000000000,25278293
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,196.0000000000,655620
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,10461.0000000000,34992045
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,9188.0000000000,30733860
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,345.0000000000,1154025
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2969.0000000000,9931305
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,4.0000000000,1924
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,4.0000000000,1924
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,11.0000000000,4477
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Reported,11.0000000000,4477
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Canada",Industrial,Landings,Reported,4623.0000000000,5838849
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","Canada",Industrial,Landings,Reported,1092.0000000000,611520
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","Canada",Industrial,Landings,Unreported,708.0000000000,396480
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,3752.0000000000,4750032
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Artisanal,Landings,Reported,3765.0000000000,4766490
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,392.0000000000,496272
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,4414.0000000000,6576860
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Discards,Unreported,559.0000000000,2366806
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3189.0000000000,13502226
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,1865.0000000000,7896410
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Recreational,Landings,Unreported,176.0000000000,745184
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,315.0000000000,158130
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Reported,39820.0000000000,64986240
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1983,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,1702.0000000000,2486622
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1983,"Metacarcinus magister","Dungeness crab","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,960.0000000000,6194880
